0,0,0,0,2,2,4,2,0,0,0,0,103,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,4,0,2,0,0,2,0,2,0,0,0,0,0,2
2,0,2,0,2,0,0,0,0,0,0,0,0,165,0,0,0,0,0,4,2,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,6,0,2,0,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
0,0,0,2,0,0,4,0,0,0,0,0,0,0,95,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,2,4,0,4,0,0,0,0,2,0,115,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,2,186,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,106,2,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,2,2,0,2,0,0,2,0,0,0,0,2,0,0,0
4,2,4,0,0,0,0,2,0,0,2,2,2,0,4,0,0,0,235,2,4,0,2,2,2,0,0,2,4,0,0,0,0,0,0,2,2,0,0,0,2,0,4,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,8,2,2,0,0,0,0,6,0,0,2,0,0,2,0,2,0,2,0,2,0,0,0,2,0,2,0,2,0,0,2,0,2,2,0,4,0,4,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,108,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,111,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0
2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,2,213,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,4,0,0,2,2,0,0,0,0,0,2,2,0,4,0,0,2,0,0,0,0,0,0,2,0,0,2,2,2,0
0,0,2,2,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,0,0,0,130,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2
0,0,0,2,2,0,2,0,0,0,2,0,6,0,2,0,0,0,2,0,0,4,2,241,2,2,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,2,0,2,4,0,0,0,2,0,0,0,2,0,0,2,0,2,2,2,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,4
6,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,2,4,0,219,2,0,2,0,0,4,0,4,0,0,4,0,0,0,0,0,0,2,0,2,2,2,2,4,0,2,0,0,2,0,0,0,4,0,2,2,0,0,4,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,2,2,2,0,4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0
4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,187,0,2,0,4,0,0,2,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,4,0,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,2,0,2,0,0
0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,2,2,0,0,8,0,174,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0
2,0,0,0,0,2,0,6,4,2,0,2,0,2,0,0,0,0,4,2,0,2,0,0,2,2,0,189,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,2,0,4,0,0,0,2,0,0,0,2,0,0,2,0,0,4,0,2
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,115,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,2,2,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,4,0
0,0,0,0,0,2,0,2,2,2,4,0,2,2,0,0,0,2,2,0,0,2,2,4,2,0,2,0,0,165,2,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,4,2,0,0,0,2,2,0,0,4,0,2,0,4,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
0,0,2,0,0,0,0,4,2,2,0,4,0,0,0,0,0,0,0,2,0,2,0,4,4,0,2,2,0,4,129,2,0,0,4,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,0,4,0,0,2,0,0,0,2,0,4,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,181,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,2,2,0,0,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,4,6,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,4,2,0,0,0,0,0,132,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,2,4,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,2,4,0,0,2,0,2,0,0,4,0,0,0,0,0,2,2,0,2,0,4,0
0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,109,2,0,2,0,0,0,0,0,0,0,0,2,0,2,4,0,2,0,0,0,4,0,2,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,0
2,0,0,0,2,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,155,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,2,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0
0,0,0,2,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,2,2,0,4,202,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,4,0,2,2,0,4,0,2,2,2,2,0,0,0,4,2,0,2,0,0,0,0,2,2,8,0,0,0,2,0,2,0,2,4,4,0,0,4,0,0
0,0,2,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,2,0,0,0,2,170,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2,0,4,0,2,2,2,2,0,0,0,0,0,0,2,4,2,0,0,0,2,2,0,2,0,4,2,2,2,0
2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,0,2,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,179,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,2,4,0,0,0,0,0,2,2,2,0,4,0,0,2
2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,2,0,2,0,0,89,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4
0,2,4,2,0,0,0,2,2,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,4,2,2,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,2,2,0,2,0,2,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,0,93,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2
2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,2,0,0,0,2,0,2,0,0,0,2,2,0,0,2,6,0,0,0,0,84,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,2
2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,90,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,4,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,150,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2
0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,2,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,266,0,4,2,0,2,0,2,0,0,0,0,4,0,0,0,4,2,0,0,4,0,4,0,4,0,0,2,2,4,0,0,0,2,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0
2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,107,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,4,0,0,0,0,2,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,293,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0
0,0,2,0,0,2,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,4,0,0,2,2,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,154,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,97,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
4,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,4,2,4,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,183,2,2,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,2,0,2,0,0,4,0,6,0,0,4,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2
2,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,2,0,2,2,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,2,0,0,2,0,2,0,4,2,2,0,4,0,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,156,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,2,0,2,0,0,2,0,2,0
0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,92,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,2,2,0,0,0,0,2,0,2,2,2,0,0,2,2,2,2,4,0,2,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,2,2,0,0,4,0,165,2,2,2,0,0,4,0,2,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,6,0,0
0,0,4,0,0,0,2,0,0,4,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,137,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,4,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0
6,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,2,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,162,0,0,0,0,0,0,2,0,4,0,2,2,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,2
4,0,4,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,2,0,2,0,2,6,0,2,2,0,0,0,0,0,4,0,2,0,2,0,0,0,272,2,0,2,2,0,2,6,4,2,2,0,0,0,0,0,4,0,2,0,4,2,2,4,0,0,0,2,0,0,0,0,0,0,2,2,2
2,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,6,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0,0,2,2,178,0,0,2,0,4,6,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,139,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,2,0,6,2,0,0,0,0,98,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,2,2,0,0,0,0,0,4,0,0,2,2,0,2,0,0,4
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,2,2,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,2,0,0
2,0,0,2,0,2,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,2,4,2,2,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,0,2,2,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,2,0,192,2,2,2,0,0,0,0,0,2,0,0,0,0,2,2,0,2,2,0,2,0,0,2,0,0,2,0,0,2,2
