row_index,PlayerID,true_label,predicted_label,prob_High,prob_Low,prob_Medium
22606,31606,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
22737,31737,Medium,Medium,0.03870147247560501,0.04542165849661175,0.9158768690277833
36934,45934,High,High,0.9063750231535656,0.031632961946691844,0.06199201489974258
33527,42527,Medium,Medium,0.03518546799615908,0.041554479743479214,0.9232600522603617
21911,30911,Medium,High,0.8288974493918304,0.0794901863658002,0.09161236424236929
3413,12413,Low,Low,0.030012350431972715,0.912220815364134,0.057766834203893204
31047,40047,Medium,Medium,0.03784817857658784,0.040448043509670246,0.9217037779137419
8262,17262,Medium,Medium,0.03834180186268112,0.03976055408207312,0.9218976440552457
22731,31731,Low,Medium,0.2241277286155179,0.3698757232269309,0.4059965481575512
31333,40333,High,High,0.9090569422803073,0.032951381876950354,0.05799167584274235
5141,14141,Medium,Medium,0.034048438793915205,0.03634953130100874,0.9296020299050761
17425,26425,Medium,Medium,0.03901594200463724,0.047055031858880075,0.9139290261364826
32600,41600,Medium,Medium,0.039612555446097875,0.03966612885222009,0.920721315701682
28493,37493,High,High,0.9092833806644904,0.03255286325266422,0.05816375608284544
5848,14848,Low,Low,0.029906191792627712,0.9119274430955809,0.05816636511179137
36108,45108,Low,Low,0.09191854490804442,0.8135824252889128,0.0944990298030428
35044,44044,Low,Low,0.03215627863218703,0.9072055292009374,0.060638192166875514
38564,47564,High,High,0.9090024591856997,0.032546340558688304,0.05845120025561221
32873,41873,High,Medium,0.03462574909197649,0.03333979507638436,0.9320344558316392
23508,32508,Low,Low,0.030537456727185303,0.908786578635433,0.06067596463738164
11440,20440,Low,Low,0.03534500191089157,0.9011288008433155,0.06352619724579295
33801,42801,Medium,Medium,0.07472790305618807,0.17155407809560394,0.753718018848208
194,9194,Medium,Medium,0.052459569481026945,0.05172141084487782,0.8958190196740953
33709,42709,High,High,0.9063470671068506,0.03420589961827294,0.05944703327487628
24753,33753,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
3652,12652,High,High,0.9073734389571079,0.034284975166476675,0.05834158587641544
24245,33245,Medium,High,0.9065415835356149,0.03404648694634909,0.05941192951803596
4900,13900,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
39248,48248,Low,Medium,0.034419268639353094,0.03366797942374742,0.9319127519368995
37207,46207,Medium,Medium,0.040714095691402295,0.04007291654380401,0.9192129877647935
4,9004,Medium,Medium,0.23392079292957127,0.05731349795417232,0.7087657091162565
29799,38799,Medium,Medium,0.04129188997374033,0.0458500088732696,0.91285810115299
13620,22620,High,High,0.9080916209840465,0.033144050894901196,0.05876432812105236
877,9877,Low,Low,0.04320920967002823,0.9019645165682575,0.054826273761714193
22784,31784,Medium,Medium,0.035150109879082035,0.040163166374005854,0.9246867237469121
31713,40713,High,High,0.9073734389571079,0.034284975166476675,0.05834158587641544
5018,14018,Low,Low,0.028417294739558684,0.916249860820094,0.05533284444034733
39432,48432,High,High,0.9057329129284813,0.03388747048818707,0.06037961658333152
37268,46268,Medium,Medium,0.03500269786888562,0.038634017065361466,0.9263632850657529
24481,33481,Low,Medium,0.03465754311984915,0.034507890380292346,0.9308345664998585
26361,35361,Low,Low,0.06172701283338065,0.8351496264497501,0.1031233607168693
16948,25948,Low,Low,0.14962227569746409,0.7230550735195966,0.12732265078293925
23116,32116,Low,Low,0.03155955612766461,0.908404109987691,0.060036333884644244
9856,18856,High,Medium,0.30034803238939173,0.037272338694710014,0.6623796289158982
21634,30634,Medium,Medium,0.03590852036894148,0.034785298723244616,0.9293061809078139
27799,36799,Medium,Medium,0.03347192029441353,0.03432883424797566,0.9321992454576109
16445,25445,High,High,0.9080794674423371,0.03308624962636881,0.05883428293129404
31904,40904,Low,Medium,0.02635287149424077,0.036172095362116255,0.937475033143643
31763,40763,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
6945,15945,Medium,Medium,0.03460767371382104,0.035777387414013616,0.9296149388721653
7350,16350,High,High,0.9089997245698473,0.033269647898772674,0.057730627531380085
6060,15060,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
4186,13186,Medium,Medium,0.040986465923103184,0.04399406779451496,0.9150194662823817
4354,13354,Medium,High,0.8893593025189651,0.03090673355194831,0.07973396392908655
14818,23818,Medium,Medium,0.03325152648503275,0.04486197757423414,0.9218864959407331
34621,43621,Medium,Medium,0.03834180186268112,0.03976055408207312,0.9218976440552457
20920,29920,Low,Low,0.02844608681614529,0.9097738956599685,0.0617800175238861
21495,30495,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
35775,44775,High,Low,0.026651000177572066,0.9018412402598258,0.07150775956260207
1059,10059,Medium,Medium,0.03666099131361411,0.3086808635018199,0.654658145184566
14512,23512,High,High,0.909233816731434,0.032123951544775035,0.05864223172379104
32464,41464,Medium,High,0.9073734389571079,0.034284975166476675,0.05834158587641544
30934,39934,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
4963,13963,Medium,Medium,0.03639743097788712,0.043636592088238474,0.9199659769338745
10603,19603,Medium,Medium,0.03471475601900358,0.03681688231099236,0.9284683616700041
34010,43010,Medium,Medium,0.037677330197082214,0.04239827942065683,0.919924390382261
20018,29018,Medium,Medium,0.04182692787469753,0.045943826066845696,0.9122292460584567
25753,34753,High,High,0.9109776747800821,0.031606665951356194,0.05741565926856163
27532,36532,High,High,0.9057329129284813,0.03388747048818707,0.06037961658333152
1807,10807,High,High,0.9079120270709438,0.033174560695551615,0.05891341223350471
28432,37432,Medium,Medium,0.041331531269212574,0.04351206562844506,0.9151564031023423
38988,47988,Medium,Medium,0.035150109879082035,0.040163166374005854,0.9246867237469121
15857,24857,High,High,0.9088440373202307,0.032581466842977004,0.058574495836792355
33246,42246,Low,Low,0.05427607081356294,0.754418710658154,0.19130521852828306
33970,42970,Low,Low,0.034308140971338864,0.7030951680361354,0.26259669099252586
19239,28239,Medium,Medium,0.033866893205233846,0.03578942409524468,0.9303436826995215
5827,14827,Low,Low,0.03356921579927922,0.8440290683830849,0.12240171581763581
23983,32983,Medium,High,0.9035551397064329,0.03786803903600567,0.05857682125756159
17317,26317,Medium,Medium,0.03527114626268923,0.03812634346140507,0.9266025102759058
10748,19748,High,High,0.9068916888881448,0.033368443793316355,0.05973986731853887
9104,18104,Low,Low,0.04779082220532646,0.8923210588394311,0.0598881189552423
28186,37186,Low,High,0.8044944874592375,0.11733058389673108,0.07817492864403154
11073,20073,High,High,0.9059455444981147,0.034610132154841794,0.059444323347043554
9883,18883,Low,Low,0.03159498289904913,0.8933822208964709,0.07502279620447992
14348,23348,Medium,Medium,0.0342314121690724,0.03497423686169345,0.9307943509692341
39537,48537,Medium,Medium,0.036637074907273005,0.03743524929608791,0.9259276757966391
28513,37513,Medium,Medium,0.03262578706345395,0.03682171487991442,0.9305524980566316
12690,21690,Medium,Medium,0.026313172452408617,0.031006566474436056,0.9426802610731553
16869,25869,Low,Low,0.03347986077245769,0.9074358039292276,0.05908433529831464
26421,35421,Low,Low,0.028415339778138347,0.9140110927495702,0.05757356747229137
7990,16990,Medium,Medium,0.033509806433545154,0.036289675886859406,0.9302005176795954
33393,42393,High,High,0.8720246068495476,0.03182268081159572,0.09615271233885671
10477,19477,Low,Low,0.02863931870337962,0.9126641860299842,0.05869649526663623
7175,16175,Medium,Medium,0.10239220775364626,0.029276160765212098,0.8683316314811417
25567,34567,High,High,0.9140259488519358,0.03048566785840424,0.055488383289660104
21885,30885,Medium,Medium,0.03833646597331692,0.042774887863859516,0.9188886461628235
36573,45573,High,Low,0.03215627863218703,0.9072055292009374,0.060638192166875514
13632,22632,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
21111,30111,Medium,Medium,0.03263010576342448,0.03734718319003502,0.9300227110465404
11974,20974,Low,Low,0.03029421986633947,0.9072061385139781,0.06249964161968241
11924,20924,Medium,Medium,0.03834180186268112,0.03976055408207312,0.9218976440552457
13363,22363,Medium,Medium,0.03672189587356902,0.10892956946937582,0.8543485346570551
25126,34126,Low,Low,0.0534978226363853,0.8261280468334992,0.12037413053011549
16482,25482,High,High,0.9083195833471379,0.03304328680495124,0.05863712984791076
20646,29646,Medium,Medium,0.041735944851163526,0.043095699704093555,0.9151683554447428
9564,18564,Medium,Medium,0.0385457999076782,0.043204515218070734,0.918249684874251
38590,47590,Low,Low,0.032847461120712136,0.9067411671763802,0.060411371702907536
18348,27348,Medium,Medium,0.03960493009927672,0.03730634154584517,0.9230887283548781
19052,28052,High,High,0.9151704832411828,0.029548947488529265,0.055280569270287995
8009,17009,High,High,0.9060258458784585,0.03620666518557499,0.05776748893596658
16040,25040,High,High,0.9065415835356149,0.03404648694634909,0.05941192951803596
21445,30445,Medium,Medium,0.035043203229428256,0.03872394326820375,0.9262328535023681
1449,10449,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
19740,28740,Medium,Medium,0.041377568240270474,0.04242187259119545,0.916200559168534
35327,44327,High,High,0.9078842322134619,0.03432267120941295,0.05779309657712522
16108,25108,Medium,Medium,0.04195835201967121,0.05429179183280764,0.9037498561475211
18926,27926,High,Medium,0.03406988172243796,0.03480754600905678,0.9311225722685053
27191,36191,High,High,0.9102063724078526,0.03201295418498371,0.05778067340716362
10353,19353,High,High,0.8982994931071987,0.037031845236173234,0.06466866165662828
34015,43015,Medium,Medium,0.03283566593989407,0.03723249826355951,0.9299318357965465
27621,36621,High,High,0.9054147295313705,0.03432640768885751,0.06025886277977203
30660,39660,Low,Low,0.03133393734496825,0.9085010213500463,0.060165041304985394
5923,14923,Medium,Medium,0.03834180186268112,0.03976055408207312,0.9218976440552457
4699,13699,Low,Low,0.028443452209422068,0.909950318017525,0.061606229773052905
4115,13115,High,High,0.8200549241401776,0.11577135512640546,0.06417372073341691
34833,43833,Medium,Medium,0.10491160544267743,0.3485609878913177,0.5465274066660049
27823,36823,Medium,Medium,0.03509980000451333,0.03548553895976518,0.9294146610357216
38428,47428,Medium,Medium,0.035088376135415766,0.03520588078328732,0.9297057430812968
33360,42360,High,Low,0.031118482908049836,0.6049653362304716,0.3639161808614786
2439,11439,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
19205,28205,Medium,Medium,0.04872115486853943,0.029006078430465612,0.922272766700995
11881,20881,Low,Low,0.03545380510444011,0.9011002758438429,0.06344591905171698
16929,25929,High,High,0.910751236395899,0.032005184575642324,0.05724357902845854
4091,13091,Medium,Medium,0.027152567645436696,0.02877875181997042,0.9440686805345928
33435,42435,Medium,Medium,0.057954231295636705,0.21211536079963175,0.7299304079047316
12507,21507,Medium,Medium,0.041735944851163526,0.043095699704093555,0.9151683554447428
39003,48003,Medium,Medium,0.039709657160942304,0.04273282747850573,0.917557515360552
296,9296,Medium,Medium,0.03626087243731413,0.040738466989444895,0.9230006605732409
27168,36168,Medium,Medium,0.033180050958474275,0.03583822920293702,0.9309817198385887
11289,20289,Low,Low,0.027628316783145427,0.9085692100854117,0.0638024731314429
11643,20643,Low,Low,0.028642942963313045,0.9146273145750548,0.05672974246163217
6898,15898,Medium,Medium,0.04457456805885463,0.0587108235437273,0.896714608397418
24346,33346,High,High,0.9057027884529116,0.03489111567413145,0.059406095872956914
4916,13916,High,High,0.9153438687615503,0.02912212508046846,0.055534006157981396
21317,30317,Medium,Medium,0.031081398077857637,0.03229343241722573,0.9366251695049167
253,9253,Medium,Medium,0.031959278691915526,0.03743942941462728,0.9306012918934572
4084,13084,High,High,0.894254287444085,0.03432380913479877,0.07142190342111636
3028,12028,Low,Medium,0.038682254546927725,0.04272234388274617,0.9185954015703262
9624,18624,High,High,0.8843311244672218,0.05058607553044254,0.06508280000233564
26340,35340,High,High,0.9136847354029124,0.02957445505265056,0.056740809544436964
13198,22198,Low,Low,0.039376996242115166,0.8874880783178618,0.07313492544002305
1393,10393,Medium,Medium,0.14629379656305494,0.02907402944392594,0.824632173993019
34398,43398,Medium,Medium,0.03163410539963611,0.03629598762087333,0.9320699069794905
38242,47242,High,High,0.9047867685384513,0.03512915884971251,0.0600840726118362
36488,45488,Medium,Low,0.030258140608381345,0.9110831365954885,0.0586587227961301
13318,22318,High,High,0.9119415009952413,0.03177497920267746,0.05628351980208137
33742,42742,Low,Low,0.08471102952239506,0.8584646426577748,0.056824327819830135
11246,20246,Medium,Medium,0.04207639753541013,0.0460574895047666,0.9118661129598232
31364,40364,Medium,Medium,0.041735944851163526,0.043095699704093555,0.9151683554447428
2541,11541,Medium,Medium,0.035014121737983184,0.03891367524183933,0.9260722030201776
23205,32205,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
32051,41051,Medium,Medium,0.03590852036894148,0.034785298723244616,0.9293061809078139
35753,44753,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
25190,34190,High,Medium,0.037995413681344604,0.035882437386814035,0.9261221489318414
22586,31586,Medium,Medium,0.03527114626268923,0.03812634346140507,0.9266025102759058
6125,15125,High,High,0.9113932046166298,0.03151375472060151,0.05709304066276879
9821,18821,Medium,Medium,0.032589190883410446,0.03597453512809659,0.9314362739884929
33700,42700,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
13910,22910,High,High,0.81572146661104,0.11432717809296418,0.06995135529599587
14923,23923,Medium,Medium,0.03870147247560501,0.04542165849661175,0.9158768690277833
34470,43470,Low,Low,0.330005068437952,0.6090417879895401,0.06095314357250773
8229,17229,Medium,Medium,0.03878715074213515,0.041993522214537594,0.9192193270433272
33523,42523,Low,Low,0.0339470922127715,0.7798451878847571,0.18620771990247134
30071,39071,Medium,Medium,0.0457305986075405,0.047171275712554826,0.9070981256799047
14546,23546,Medium,High,0.5237348960202682,0.07978040630998627,0.3964846976697454
39062,48062,High,High,0.8628484197316734,0.04649221481584461,0.09065936545248206
32266,41266,Low,Low,0.032306937305981505,0.9056660859863177,0.06202697670770075
19320,28320,High,High,0.9115641706252121,0.03294748704931318,0.05548834232547468
12796,21796,Medium,Medium,0.047063389672892315,0.0612405364742326,0.8916960738528751
24038,33038,High,Medium,0.03784817857658784,0.040448043509670246,0.9217037779137419
9120,18120,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
32515,41515,Medium,Medium,0.02635287149424077,0.036172095362116255,0.937475033143643
3851,12851,Medium,Medium,0.02635287149424077,0.036172095362116255,0.937475033143643
2909,11909,Low,Low,0.026653433316568487,0.9013032754504877,0.0720432912329438
5952,14952,Medium,Medium,0.049664444819674115,0.23033150430919314,0.7200040508711326
5086,14086,High,High,0.9150037904475505,0.029247153241958344,0.05574905631049116
35583,44583,High,High,0.9136875499535387,0.030352148210033614,0.0559603018364277
32154,41154,Low,Low,0.033091612461193375,0.9054638517199568,0.06144453581884981
36610,45610,Low,Low,0.08786904583199173,0.7449613695285325,0.16716958463947573
2908,11908,Medium,Medium,0.03834180186268112,0.03976055408207312,0.9218976440552457
177,9177,Medium,Medium,0.03423886815203366,0.03588294168739504,0.9298781901605713
14168,23168,Medium,Low,0.027211241141852343,0.7784321085751892,0.19435665028295848
20487,29487,High,High,0.9098129928205397,0.03234517880934407,0.05784182837011622
16269,25269,Low,Low,0.03215627863218703,0.9072055292009374,0.060638192166875514
26666,35666,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
4548,13548,Low,Medium,0.03281372898856202,0.062428173259424125,0.9047580977520138
11056,20056,Low,Medium,0.0599004698737067,0.3431626505407163,0.5969368795855771
1326,10326,Medium,Medium,0.031085716777828176,0.032818900727346334,0.9360953824948255
1626,10626,High,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
19987,28987,Low,Low,0.0342064456337675,0.9034400536136901,0.06235350075254237
10481,19481,Low,Low,0.03246958617085059,0.9051323269295041,0.062398086899645266
19322,28322,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
7265,16265,Medium,Medium,0.08421174561203426,0.03724084636068325,0.8785474080272824
36022,45022,High,High,0.9068916888881448,0.033368443793316355,0.05973986731853887
24292,33292,Medium,Low,0.029345406291226932,0.9130209230426131,0.057633670666159896
20641,29641,Medium,Medium,0.04007214113622463,0.03800476010672531,0.9219230987570501
32455,41455,Medium,Medium,0.03527114626268923,0.03812634346140507,0.9266025102759058
11365,20365,High,High,0.9117182528300836,0.031010026511940746,0.05727172065797581
2559,11559,Medium,Medium,0.03870147247560501,0.04542165849661175,0.9158768690277833
32998,41998,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
3298,12298,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
28860,37860,Low,Low,0.08801606905063031,0.8533175244748685,0.05866640647450103
5883,14883,Medium,Medium,0.0342314121690724,0.03497423686169345,0.9307943509692341
30990,39990,Low,Medium,0.07319471082245409,0.04967475452973342,0.8771305346478124
7845,16845,Medium,Medium,0.03271578402995463,0.033919046907960874,0.9333651690620846
31171,40171,Medium,Medium,0.04556012351517972,0.04535106813629375,0.9090888083485266
9666,18666,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
18958,27958,Low,Low,0.030786871163527352,0.9096120284118582,0.05960110042461447
6529,15529,Medium,Medium,0.034419268639353094,0.03366797942374742,0.9319127519368995
27520,36520,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
31900,40900,Low,Medium,0.029950213315461726,0.0328369223149678,0.9372128643695704
17450,26450,Medium,Medium,0.0937339905991509,0.06519018047053192,0.8410758289303172
22788,31788,High,High,0.9079120270709438,0.033174560695551615,0.05891341223350471
15904,24904,High,High,0.9156540449974161,0.028854266608435614,0.05549168839414833
37197,46197,High,High,0.9035551397064329,0.03786803903600567,0.05857682125756159
7469,16469,Medium,Medium,0.03066625325074049,0.02881840153869422,0.9405153452105653
18844,27844,Low,High,0.9117155182142312,0.031733333852025106,0.05655114793374369
18586,27586,Medium,Medium,0.038886252591924804,0.046166305018743775,0.9149474423893315
12573,21573,Medium,Medium,0.0369887140600933,0.032887309834925514,0.9301239761049812
6575,15575,Low,Low,0.03215627863218703,0.9072055292009374,0.060638192166875514
38096,47096,Medium,Medium,0.10168335126962076,0.08810356374519485,0.8102130849851844
13065,22065,Medium,Medium,0.039709657160942304,0.04273282747850573,0.917557515360552
6709,15709,Medium,Medium,0.07586934315065066,0.053439016885028785,0.8706916399643205
36301,45301,Medium,Medium,0.03960493009927672,0.03730634154584517,0.9230887283548781
3785,12785,Medium,Medium,0.03460767371382104,0.035777387414013616,0.9296149388721653
999,9999,High,High,0.9068916888881448,0.033368443793316355,0.05973986731853887
24823,33823,Low,Low,0.03106734396626877,0.8847215469533464,0.08421110908038486
10386,19386,Medium,Medium,0.03545321301751894,0.038381720044648314,0.9261650669378327
26160,35160,Medium,Medium,0.02686321910225943,0.1515991942098788,0.8215375866878617
17651,26651,Medium,Medium,0.036637074907273005,0.03743524929608791,0.9259276757966391
31555,40555,Medium,Medium,0.031106582610507114,0.035453298022023454,0.9334401193674694
815,9815,High,High,0.9080916209840465,0.033144050894901196,0.05876432812105236
6280,15280,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
761,9761,High,High,0.9121968576761903,0.030909751429041316,0.05689339089476847
39264,48264,Medium,Medium,0.033381863724221535,0.054464217346255596,0.9121539189295228
5594,14594,Low,Low,0.026941504294598767,0.9190269813424078,0.054031514362993534
20266,29266,High,High,0.9077003594952785,0.03352746025147838,0.0587721802532433
5386,14386,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
9404,18404,Medium,High,0.9100227610813011,0.03238568097139899,0.05759155794730003
14011,23011,Medium,Medium,0.03790309996561403,0.03629249638822971,0.9258044036461562
6544,15544,Low,Low,0.033091612461193375,0.9054638517199568,0.06144453581884981
19650,28650,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
2248,11248,Low,Low,0.03246958617085059,0.9051323269295041,0.062398086899645266
24402,33402,Low,Low,0.03094768426097906,0.9104791378831534,0.0585731778558675
16962,25962,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
22708,31708,High,High,0.8950700459305704,0.02922794660465974,0.07570200746476989
14674,23674,Medium,Medium,0.4145583799434564,0.029203451635199967,0.5562381684213437
35842,44842,Medium,Medium,0.033866893205233846,0.03578942409524468,0.9303436826995215
22955,31955,Medium,Medium,0.056007366949896276,0.03184409692752651,0.9121485361225772
7767,16767,Medium,Medium,0.033965995055023505,0.039962206899450854,0.9260717980455256
18013,27013,Low,Low,0.03569045892487894,0.9074819418247572,0.056827599250363965
642,9642,High,High,0.9047867685384513,0.03512915884971251,0.0600840726118362
27,9027,High,High,0.9128971381565538,0.030415749354259825,0.05668711248918642
21324,30324,Medium,Medium,0.049065426492544535,0.04838626522285738,0.9025483082845981
38559,47559,Medium,Medium,0.040594091883891306,0.04785419394924798,0.9115517141668606
3593,12593,Low,Low,0.034415194601464034,0.905694126448247,0.059890678950288934
10643,19643,Low,Low,0.028649807781237106,0.9144854811581293,0.05686471106063349
14355,23355,Low,Low,0.033523271349880444,0.902772180783324,0.06370454786679558
28582,37582,Medium,Medium,0.08721937188890189,0.26037982320023584,0.6524008049108624
35318,44318,Medium,Medium,0.03423886815203366,0.03588294168739504,0.9298781901605713
17922,26922,Medium,Medium,0.038682254546927725,0.04272234388274617,0.9185954015703262
14785,23785,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
32736,41736,Low,Medium,0.14332874525963712,0.02933782198268879,0.8273334327576741
6641,15641,High,Medium,0.32272734489027327,0.07231300446038387,0.6049596506493429
16242,25242,Medium,Low,0.029381308682399507,0.746402287875001,0.22421640344259952
22065,31065,Low,Low,0.03340491999985694,0.9033906494485234,0.06320443055161956
38783,47783,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
25889,34889,Medium,High,0.8508438551758709,0.08826767532200756,0.06088846950212151
17726,26726,Medium,Medium,0.041377568240270474,0.04242187259119545,0.916200559168534
11068,20068,Medium,Medium,0.03463389732600788,0.03752302842355097,0.9278430742504411
34547,43547,High,High,0.9136847354029124,0.02957445505265056,0.056740809544436964
9736,18736,Medium,Medium,0.036395724072816056,0.03864624229962105,0.9249580336275628
34960,43960,Medium,Medium,0.03066272311004215,0.03366848372432842,0.9356687931656295
37933,46933,Low,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
31618,40618,High,High,0.9152056654465514,0.029688818110948006,0.055105516442500675
14908,23908,Medium,Medium,0.038886252591924804,0.046166305018743775,0.9149474423893315
16766,25766,Medium,Medium,0.04396376392831091,0.07750214615066492,0.8785340899210241
12974,21974,Medium,Medium,0.03365107104326154,0.047541449275328586,0.9188074796814099
26665,35665,Low,Low,0.03467527160776127,0.7793818179921658,0.18594291040007296
20462,29462,Low,Low,0.034857897863518575,0.901899547682364,0.06324255445411749
29040,38040,Medium,Medium,0.043395256863947775,0.05743186783332577,0.8991728753027265
28316,37316,High,High,0.9183275713898787,0.02854656487736677,0.05312586373275452
38554,47554,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
13083,22083,High,High,0.9102063724078526,0.03201295418498371,0.05778067340716362
20655,29655,Low,Low,0.033091612461193375,0.9054638517199568,0.06144453581884981
34299,43299,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
14555,23555,Medium,Medium,0.038886252591924804,0.046166305018743775,0.9149474423893315
15955,24955,Low,Low,0.032543673347994385,0.8435602465667041,0.1238960800853014
19758,28758,High,High,0.9073734389571079,0.034284975166476675,0.05834158587641544
390,9390,Low,Low,0.03215627863218703,0.9072055292009374,0.060638192166875514
3938,12938,Medium,Medium,0.04206313773089582,0.05084047692650395,0.9070963853426002
30918,39918,Low,Low,0.03004216898227191,0.9079469421469812,0.06201088887074683
25965,34965,High,High,0.9083195833471379,0.03304328680495124,0.05863712984791076
22987,31987,Medium,Medium,0.03842561890436987,0.036027385835443626,0.9255469952601865
7691,16691,Medium,Medium,0.03590852036894148,0.034785298723244616,0.9293061809078139
27425,36425,Low,Low,0.03187152794531344,0.9108381484918685,0.05729032356281804
39257,48257,Low,Low,0.033091612461193375,0.9054638517199568,0.06144453581884981
14935,23935,High,High,0.9112111055611182,0.03207878869866194,0.05671010574021982
31371,40371,Medium,Medium,0.03466186181981969,0.03503335869041295,0.9303047794897674
34359,43359,Medium,Medium,0.0376308933363296,0.043586336223989726,0.9187827704396807
30873,39873,High,High,0.909233816731434,0.032123951544775035,0.05864223172379104
17454,26454,Medium,Medium,0.03527114626268923,0.03812634346140507,0.9266025102759058
12330,21330,Medium,Medium,0.026293840323421736,0.028771795854392216,0.9449343638221861
37413,46413,High,High,0.9006019468918143,0.035566825132801155,0.06383122797538468
26992,35992,High,High,0.913461124040404,0.03068835669201193,0.05585051926758408
19983,28983,Medium,Medium,0.03858315269713807,0.03854956107853999,0.922867286224322
35973,44973,Low,Low,0.029946065193041053,0.8653028236145074,0.10475111119245145
13533,22533,Medium,Medium,0.03753179148653995,0.03941355341978355,0.9230546550936766
29936,38936,Medium,Low,0.026545314185616384,0.9138279254120761,0.059626760402307494
22264,31264,Medium,Medium,0.03791968014826989,0.03620060503114854,0.9258797148205815
2944,11944,Low,Medium,0.03243910806153349,0.045459336930569326,0.9221015550078971
66,9066,Medium,Medium,0.02737609594205125,0.028786148206660842,0.9438377558512879
30070,39070,Low,Low,0.028415339778138347,0.9140110927495702,0.05757356747229137
5246,14246,Low,Low,0.037575465255836174,0.9049961354315176,0.057428399312646254
31426,40426,Low,Low,0.026505879581022795,0.9195007673213259,0.05399335309765119
24603,33603,Medium,High,0.9105594768704202,0.03152905320681146,0.05791146992276846
14594,23594,Medium,Medium,0.0342314121690724,0.03497423686169345,0.9307943509692341
