row_index,PlayerID,true_label,predicted_label,prob_High,prob_Low,prob_Medium
22784,31784,Medium,Medium,0.03337332357473468,0.034274384655632616,0.9323522917696327
31713,40713,High,High,0.9309433029337622,0.034719545442152264,0.03433715162408548
5018,14018,Low,Low,0.02816180724941882,0.9409060434363834,0.03093214931419794
39432,48432,High,High,0.9013250971872521,0.03427344734787075,0.06440145546487712
37268,46268,Medium,Medium,0.030794573933369613,0.030871565645852733,0.9383338604207777
24481,33481,Low,Medium,0.036808879407169925,0.030998593495534906,0.9321925270972953
26361,35361,Low,Low,0.030909650102553626,0.9145946418025478,0.054495708094898586
16948,25948,Low,Low,0.03460988567044554,0.9317280579439672,0.03366205638558722
23116,32116,Low,Low,0.03193196553738455,0.9320531768626122,0.03601485760000326
9856,18856,High,Medium,0.2356805194777232,0.0355583450992763,0.7287611354230005
21634,30634,Medium,Medium,0.03170887127066808,0.03045975609955963,0.9378313726297723
27799,36799,Medium,Medium,0.030535382485594245,0.02705084702876469,0.9424137704856411
16445,25445,High,High,0.9370488700828652,0.02998198906327718,0.032969140853857694
31904,40904,Low,Medium,0.029216277509451546,0.09467675408869107,0.8761069684018574
31763,40763,Medium,Medium,0.03394504170357541,0.03699713170378811,0.9290578265926365
6945,15945,Medium,Medium,0.03090046801079734,0.0306948553013241,0.9384046766878785
7350,16350,High,High,0.9365493530382955,0.02901622213244529,0.03443442482925931
6060,15060,Medium,Medium,0.034130570868427516,0.031307727779251775,0.9345617013523208
4186,13186,Medium,Medium,0.03506423548445443,0.049227436552561586,0.915708327962984
4354,13354,Medium,High,0.6690101301784716,0.03542815366151612,0.2955617161600123
14818,23818,Medium,Medium,0.042392066642579836,0.033255635813988715,0.9243522975434315
34621,43621,Medium,Medium,0.03247125931699276,0.03016852604030291,0.9373602146427041
20920,29920,Low,Low,0.038423265653298344,0.925758547402701,0.03581818694400077
21495,30495,Medium,Medium,0.034020165996170526,0.035347244704487774,0.9306325892993416
35775,44775,High,Low,0.032612968930589285,0.9313213507258679,0.03606568034354285
1059,10059,Medium,Medium,0.06100040733529475,0.13097936540773547,0.8080202272569698
14512,23512,High,High,0.9361203677091109,0.031290733878405766,0.03258889841248341
32464,41464,Medium,High,0.9386060040781904,0.029295951316023496,0.032098044605786094
30934,39934,Medium,Medium,0.03284769939252897,0.03226194205063627,0.9348903585568348
4963,13963,Medium,Medium,0.033475889594654036,0.03818967483183472,0.9283344355735114
10603,19603,Medium,Medium,0.03328923944311842,0.031090749960156757,0.9356200105967248
34010,43010,Medium,Medium,0.033481336572561256,0.03550851821653128,0.9310101452109075
20018,29018,Medium,Medium,0.038456799087777334,0.05121336026725338,0.9103298406449692
25753,34753,High,High,0.9295628528431469,0.03355151346373486,0.03688563369311829
27532,36532,High,High,0.9256968334638985,0.0370900027879193,0.03721316374818203
1807,10807,High,High,0.9338327270563188,0.029709443960436666,0.03645782898324454
28432,37432,Medium,Medium,0.035633445719558766,0.033010948996390656,0.9313556052840507
38988,47988,Medium,Medium,0.032639814730298554,0.034979132390296146,0.9323810528794053
15857,24857,High,High,0.9317589412806381,0.031827606818342916,0.03641345190101896
33246,42246,Low,Low,0.034684570246958264,0.6893790356810809,0.27593639407196074
33970,42970,Low,Low,0.03778705337550525,0.8063134308738866,0.1558995157506081
19239,28239,Medium,Medium,0.03592718214920645,0.03339797836921726,0.9306748394815764
5827,14827,Low,Low,0.034516257625726215,0.8563666937943041,0.10911704857996966
23983,32983,Medium,High,0.9381509204669873,0.03026212230338209,0.03158695722963049
17317,26317,Medium,Medium,0.03162562564230742,0.030930282203800143,0.9374440921538923
10748,19748,High,High,0.9312334390441847,0.03386676637281887,0.034899794582996475
9104,18104,Low,Low,0.0504191953952689,0.8996833913499142,0.04989741325481704
28186,37186,Low,High,0.9188260469858595,0.03669851085754733,0.04447544215659303
11073,20073,High,High,0.9378755018757134,0.028783327768977702,0.033341170355308924
9883,18883,Low,Low,0.04587589194867787,0.9084886703025564,0.045635437748765585
14348,23348,Medium,Medium,0.032194984847898823,0.03019981021932308,0.937605204932778
39537,48537,Medium,Medium,0.03197635385786177,0.0317527381877695,0.9362709079543686
28513,37513,Medium,Medium,0.031844156625567485,0.03310857927655026,0.9350472640978822
12690,21690,Medium,Medium,0.03098097706306396,0.05797504136142689,0.9110439815755091
16869,25869,Low,Low,0.03269042846534983,0.9356608926713604,0.03164867886328976
26421,35421,Low,Low,0.030648606298685734,0.93708871510875,0.03226267859256424
7990,16990,Medium,Medium,0.04181128813516988,0.03449191932897214,0.9236967925358579
33393,42393,High,High,0.9246635504618582,0.03478369486938062,0.04055275466876108
10477,19477,Low,Low,0.03257059527826387,0.9294230130188307,0.038006391702905575
7175,16175,Medium,Medium,0.040866078974226935,0.03190627282506902,0.9272276482007041
25567,34567,High,High,0.9106354904684806,0.0406991641247084,0.048665345406810966
21885,30885,Medium,Medium,0.034307696971124985,0.032828870073513046,0.932863432955362
36573,45573,High,Low,0.029696456187294894,0.9349781181456024,0.03532542566710266
13632,22632,Medium,Medium,0.03282147218967975,0.06831113670436183,0.8988673911059584
21111,30111,Medium,Medium,0.03344535192609816,0.032640631724778386,0.9339140163491234
11974,20974,Low,Low,0.03315936972380932,0.918192045669387,0.048648584606803685
11924,20924,Medium,Medium,0.03257223746231253,0.031406786363375176,0.9360209761743121
13363,22363,Medium,Medium,0.030088316967308692,0.041396405814436744,0.9285152772182546
25126,34126,Low,Low,0.043169452815822594,0.8348885802323923,0.12194196695178504
16482,25482,High,High,0.926073077884971,0.03611028305300071,0.037816639062028354
20646,29646,Medium,Medium,0.03764574652998252,0.03320470698764516,0.9291495464823724
9564,18564,Medium,Medium,0.03266040665664336,0.03215392621358174,0.935185667129775
38590,47590,Low,Low,0.03325222545651794,0.9290385462685622,0.03770922827491987
18348,27348,Medium,Medium,0.03694037376946834,0.033548413804267124,0.9295112124262644
19052,28052,High,High,0.9263573736061742,0.033656479892330664,0.039986146501495144
8009,17009,High,High,0.931704798511139,0.03492926716674724,0.03336593432211365
16040,25040,High,High,0.926959711552402,0.030618154194588937,0.04242213425300904
21445,30445,Medium,Medium,0.03857936822375401,0.03695188613496446,0.9244687456412816
1449,10449,Medium,Medium,0.03311578114297092,0.03238911231371829,0.9344951065433108
19740,28740,Medium,Medium,0.037898663348102886,0.03322558425737691,0.9288757523945202
35327,44327,High,High,0.9149876894969946,0.04081103664354549,0.04420127385945985
16108,25108,Medium,Medium,0.036178316135585774,0.040312629275651435,0.9235090545887626
18926,27926,High,Medium,0.03949184787492708,0.034023601698483084,0.9264845504265898
27191,36191,High,High,0.9236351839140265,0.037671301958257,0.03869351412771659
10353,19353,High,High,0.9332041294309935,0.03251392358736191,0.034281946981644405
34015,43015,Medium,Medium,0.03386794707453407,0.03319920782321234,0.9329328451022536
27621,36621,High,High,0.9239971643032141,0.03422959442033976,0.04177324127644614
30660,39660,Low,Low,0.04463023431331966,0.9141349845467848,0.04123478113989556
5923,14923,Medium,Medium,0.03200827287897059,0.031161003926151582,0.9368307231948778
4699,13699,Low,Low,0.03870915338625823,0.8997157817320272,0.06157506488171457
4115,13115,High,High,0.8932819794714278,0.05279876850098284,0.05391925202758937
34833,43833,Medium,Medium,0.040749748835545434,0.07315277624292875,0.8860974749215259
27823,36823,Medium,Medium,0.032522097166626636,0.031064939472686376,0.936412963360687
38428,47428,Medium,Medium,0.030815837010603604,0.03079377423736222,0.9383903887520342
33360,42360,High,Low,0.032781239179607125,0.5002122210231724,0.4670065397972205
2439,11439,Medium,Medium,0.034849564046509414,0.031605049367732015,0.9335453865857586
19205,28205,Medium,Medium,0.04016571545924936,0.07980639290628093,0.8800278916344698
11881,20881,Low,Low,0.04005922413924865,0.919616977900246,0.04032379796050539
16929,25929,High,High,0.9416526762443307,0.02734623765422216,0.031001086101447112
4091,13091,Medium,Medium,0.032519920460341516,0.03262506731813904,0.9348550122215195
33435,42435,Medium,Medium,0.0331027062217229,0.03271705397951593,0.9341802397987612
12507,21507,Medium,Medium,0.03248505947029486,0.03201781545532604,0.9354971250743791
39003,48003,Medium,Medium,0.03201778630172979,0.031177894275773697,0.9368043194224965
296,9296,Medium,Medium,0.031541292245361306,0.030419039430165176,0.9380396683244735
27168,36168,Medium,Medium,0.039756478614360075,0.03235435121323244,0.9278891701724076
11289,20289,Low,Low,0.0390694165600621,0.9079340639673014,0.05299651947263661
11643,20643,Low,Low,0.032459495129724236,0.9367544034884077,0.030786101381868023
6898,15898,Medium,Medium,0.04339606130271706,0.04263328110658806,0.9139706575906948
24346,33346,High,High,0.9315882068448552,0.032665397734511714,0.03574639542063288
4916,13916,High,High,0.935094144300936,0.02876500717023348,0.03614084852883046
21317,30317,Medium,Medium,0.0338041497465506,0.032493826119921666,0.9337020241335278
253,9253,Medium,Medium,0.031675343692009826,0.031819790475532565,0.9365048658324576
4084,13084,High,High,0.9259677917901756,0.030033455817109544,0.043998752392714724
3028,12028,Low,Medium,0.03263495608810643,0.03347445555726676,0.9338905883546268
9624,18624,High,High,0.9251790453912667,0.03447054156320235,0.04035041304553088
26340,35340,High,High,0.9297225246066515,0.03095663420697813,0.0393208411863703
13198,22198,Low,Low,0.03547113787770678,0.9259686189227033,0.03856024319958999
1393,10393,Medium,Medium,0.052845767630898134,0.035116422375033235,0.9120378099940686
34398,43398,Medium,Medium,0.030566892998572546,0.03019304826264389,0.9392400587387836
38242,47242,High,High,0.9213698703226235,0.036467964155460525,0.042162165521915984
36488,45488,Medium,Low,0.03725316430113313,0.9226381163134928,0.04010871938537405
13318,22318,High,High,0.940699764526926,0.02957579746807316,0.029724438005000905
33742,42742,Low,Low,0.032718137713932414,0.9292104394983461,0.038071422787721444
11246,20246,Medium,Medium,0.03316393284892057,0.03427680109173419,0.9325592660593451
31364,40364,Medium,Medium,0.03278070449669539,0.03299663663629969,0.934222658867005
2541,11541,Medium,Medium,0.03177148712708258,0.03166246775207898,0.9365660451208383
23205,32205,Medium,Medium,0.0326956854596935,0.03288249982651014,0.9344218147137964
32051,41051,Medium,Medium,0.036253281463821015,0.029828415695991973,0.9339183028401871
35753,44753,Medium,Medium,0.03233061926868116,0.031361500971421645,0.9363078797598972
25190,34190,High,Medium,0.033647138058543115,0.0304780855569646,0.9358747763844922
22586,31586,Medium,Medium,0.031351012449386484,0.03154304944412987,0.9371059381064836
6125,15125,High,High,0.9265484719037632,0.03172681167907581,0.041724716417160905
9821,18821,Medium,Medium,0.031124259666003757,0.030989297055836997,0.9378864432781593
33700,42700,Medium,Medium,0.028340227710546412,0.028359278474701027,0.9433004938147526
13910,22910,High,High,0.883821746048785,0.05659043038017955,0.05958782357103546
14923,23923,Medium,Medium,0.03455267120810098,0.03296178433308386,0.9324855444588152
34470,43470,Low,Low,0.0367211054781021,0.9275233584291938,0.035755536092704175
8229,17229,Medium,Medium,0.03194375257560586,0.03199389511292386,0.9360623523114703
33523,42523,Low,Low,0.03794379594952899,0.9037965999081782,0.05825960414229276
30071,39071,Medium,Medium,0.03690208804343429,0.03369989874859531,0.9293980132079703
14546,23546,Medium,Medium,0.30959245158263665,0.04187722033408273,0.6485303280832806
39062,48062,High,High,0.7896640991989171,0.050586447475216706,0.15974945332586618
32266,41266,Low,Low,0.03281867471864516,0.9035175792185351,0.06366374606281971
19320,28320,High,High,0.9305412575346969,0.03595927886051476,0.03349946360478851
12796,21796,Medium,Medium,0.033455858247396116,0.036590130826560895,0.929954010926043
24038,33038,High,Medium,0.031326695907903906,0.03149770215025224,0.9371756019418438
9120,18120,Medium,Medium,0.03672005760832635,0.1775472714929167,0.785732670898757
32515,41515,Medium,Medium,0.027675226480220333,0.028997872378340606,0.943326901141439
3851,12851,Medium,Medium,0.029333593260055968,0.030334305046419794,0.9403321016935243
2909,11909,Low,Low,0.032124891280734647,0.9195326694837972,0.048342439235468056
5952,14952,Medium,Medium,0.043479560704850116,0.04442876315653061,0.9120916761386192
5086,14086,High,High,0.938228069790617,0.02748468099467059,0.03428724921471228
35583,44583,High,High,0.9376022127799509,0.028753475021054745,0.0336443121989943
32154,41154,Low,Low,0.038672224019525955,0.9172189305266376,0.044108845453836455
36610,45610,Low,Low,0.04160774189934364,0.8338018465671291,0.1245904115335273
2908,11908,Medium,Medium,0.031403021709653485,0.030305907207881278,0.9382910710824652
177,9177,Medium,Medium,0.032368031543054655,0.03420023150971154,0.9334317369472339
14168,23168,Medium,Medium,0.044208254687125505,0.43885770599116336,0.5169340393217111
20487,29487,High,High,0.9390516405009423,0.02882113378325488,0.032127225715802864
16269,25269,Low,Low,0.03027876510960803,0.937353855388073,0.03236737950231904
26666,35666,Medium,Medium,0.04317863352575881,0.040974751875177746,0.9158466145990634
4548,13548,Low,Medium,0.03195466451417577,0.04833211878860958,0.9197132166972146
11056,20056,Low,Low,0.04838189403053351,0.5081928063052563,0.44342529966421024
1326,10326,Medium,Medium,0.03102928086865155,0.030588175412718507,0.93838254371863
1626,10626,High,Medium,0.03127952191477628,0.030803583676123552,0.9379168944091001
19987,28987,Low,Low,0.030128085105655233,0.9287268144889413,0.0411451004054035
10481,19481,Low,Low,0.032027567267836586,0.9354641591489999,0.032508273583163376
19322,28322,Medium,Medium,0.03323492910490241,0.031259885061133696,0.9355051858339638
7265,16265,Medium,Medium,0.03559616057721401,0.030605314230080578,0.9337985251927053
36022,45022,High,High,0.9324929418103536,0.029674696922124415,0.0378323612675221
24292,33292,Medium,Low,0.03097792797071536,0.9326258023833662,0.03639626964591854
20641,29641,Medium,Medium,0.0334554466449118,0.03199917261948735,0.9345453807356008
32455,41455,Medium,Medium,0.03121904191309932,0.03054980661661655,0.938231151470284
11365,20365,High,High,0.9408670143398687,0.0278923133566104,0.031240672303520806
2559,11559,Medium,Medium,0.033310313275155316,0.03486563622137025,0.9318240505034745
32998,41998,Medium,Medium,0.03251544997028832,0.03131107453810106,0.9361734754916106
3298,12298,Medium,Medium,0.03559599247594508,0.03278754117622245,0.9316164663478325
28860,37860,Low,Low,0.03928740062864189,0.9245883129249325,0.03612428644642552
5883,14883,Medium,Medium,0.03128314883140582,0.03360791747218716,0.9351089336964069
30990,39990,Low,Medium,0.03566615962877514,0.033268059840286635,0.9310657805309382
7845,16845,Medium,Medium,0.03037496520762224,0.029618275279433625,0.9400067595129441
31171,40171,Medium,Medium,0.04042221524419977,0.034231528283052565,0.9253462564727477
9666,18666,Medium,Medium,0.03248988276807985,0.030661988549105873,0.9368481286828144
18958,27958,Low,Low,0.03327469041515351,0.9333834937742161,0.03334181581063033
6529,15529,Medium,Medium,0.03352406417351669,0.0399555855747551,0.9265203502517282
27520,36520,Medium,Medium,0.03638650012470416,0.03155818737928522,0.9320553124960106
31900,40900,Low,Medium,0.03779668607533008,0.03389411196749739,0.9283092019571725
17450,26450,Medium,Medium,0.0510320935515076,0.042428339221451915,0.9065395672270405
22788,31788,High,High,0.9307022365889365,0.032045247262761076,0.03725251614830258
15904,24904,High,High,0.9399112648043878,0.028736076158850765,0.031352659036761425
37197,46197,High,High,0.9224414514217661,0.037877719947095594,0.03968082863113833
7469,16469,Medium,Medium,0.033639674505872824,0.03311109953574462,0.9332492259583826
18844,27844,Low,High,0.9382957545309291,0.02857700043859676,0.03312724503047424
18586,27586,Medium,Medium,0.03264840919240255,0.03171137390628593,0.9356402169013115
12573,21573,Medium,Medium,0.04044561829901201,0.03422393135318042,0.9253304503478076
6575,15575,Low,Low,0.035884599042943784,0.9242715175821098,0.039843883374946404
38096,47096,Medium,Medium,0.03831685569144843,0.12521606837939628,0.8364670759291553
13065,22065,Medium,Medium,0.032555718703734714,0.03262550292581994,0.9348187783704454
6709,15709,Medium,Medium,0.03815356300367647,0.036848445076687615,0.9249979919196359
36301,45301,Medium,Medium,0.03516173130777515,0.0389856830007459,0.9258525856914789
3785,12785,Medium,Medium,0.030229976587300696,0.02928112555768443,0.9404888978550149
999,9999,High,High,0.9298636402201215,0.030761734008259396,0.03937462577161913
24823,33823,Low,Low,0.030914586461902937,0.8823255314669641,0.08675988207113283
10386,19386,Medium,Medium,0.032618923387737316,0.03216557011747268,0.9352155064947901
26160,35160,Medium,Medium,0.035461776239456684,0.09720415148478638,0.867334072275757
17651,26651,Medium,Medium,0.030180938301678284,0.029771856647743237,0.9400472050505785
31555,40555,Medium,Medium,0.039048140592859555,0.03379032321403256,0.9271615361931079
815,9815,High,High,0.9298202694174472,0.032403312512796496,0.03777641806975628
6280,15280,Medium,Medium,0.031172431503372077,0.029709229355607786,0.9391183391410199
761,9761,High,High,0.9232434284149323,0.035281832191842034,0.04147473939322562
39264,48264,Medium,Medium,0.03901954817575717,0.030722733506154648,0.9302577183180882
5594,14594,Low,Low,0.03954191727546805,0.9128179932564816,0.04764008946805034
20266,29266,High,High,0.9314277830308971,0.03317059659270169,0.03540162037640122
5386,14386,Medium,Medium,0.03377286414986199,0.038030251410165646,0.9281968844399725
9404,18404,Medium,High,0.8739945793406263,0.0515141735727195,0.07449124708665432
14011,23011,Medium,Medium,0.03219103517740046,0.030507438106974663,0.9373015267156249
6544,15544,Low,Low,0.03426478305492425,0.9324730749960608,0.03326214194901491
19650,28650,Medium,Medium,0.03331400040782301,0.03349217790919498,0.9331938216829819
2248,11248,Low,Low,0.03127529240759599,0.9251787667426825,0.043545940849721666
24402,33402,Low,Low,0.02798361835458951,0.9409812152593732,0.03103516638603745
16962,25962,Medium,Medium,0.03322477294747377,0.03179477717371144,0.9349804498788149
22708,31708,High,High,0.9245679796330738,0.028656850079268697,0.04677517028765754
14674,23674,Medium,Medium,0.14765172332129736,0.044289286720928224,0.8080589899577744
35842,44842,Medium,Medium,0.032857693485064995,0.03384066830320126,0.9333016382117337
22955,31955,Medium,Medium,0.03219416408499771,0.02987377179797401,0.9379320641170282
7767,16767,Medium,Medium,0.032197469777268235,0.03172805365826171,0.9360744765644701
18013,27013,Low,Low,0.03505918171290051,0.918656870309967,0.04628394797713257
642,9642,High,High,0.9343486183462731,0.032376881655948,0.03327449999777889
27,9027,High,High,0.9378053291348394,0.029192627509920955,0.03300204335523962
21324,30324,Medium,Medium,0.03341221442208513,0.03126241317101485,0.9353253724069001
38559,47559,Medium,Medium,0.03352948066866828,0.030531404766472175,0.9359391145648596
3593,12593,Low,Low,0.03187625733601274,0.9346104769763554,0.0335132656876319
10643,19643,Low,Low,0.030567088240944246,0.9343908663579925,0.0350420454010632
14355,23355,Low,Low,0.0354875772101105,0.719694684395722,0.2448177383941674
28582,37582,Medium,Medium,0.04153406864630419,0.035969035559113384,0.9224968957945824
35318,44318,Medium,Medium,0.030786724650037716,0.031148781176026624,0.9380644941739357
17922,26922,Medium,Medium,0.032468216461815365,0.03097118365688033,0.9365605998813044
14785,23785,Medium,Medium,0.03203551021171474,0.030701480192546173,0.9372630095957392
32736,41736,Low,Medium,0.03333889096296904,0.27713809749419444,0.6895230115428367
6641,15641,High,High,0.5192493962700303,0.05029699246748176,0.430453611262488
16242,25242,Medium,Low,0.031236577946216166,0.8442918516392245,0.12447157041455952
22065,31065,Low,Low,0.029310991570025244,0.9367866159106439,0.03390239251933085
38783,47783,Medium,Medium,0.03448575963664815,0.04506688220451773,0.920447358158834
25889,34889,Medium,High,0.9339827796285176,0.030016868736990762,0.036000351634491695
17726,26726,Medium,Medium,0.03497704061799783,0.03241762098066955,0.9326053384013325
11068,20068,Medium,Medium,0.049471692327932276,0.039782456217557875,0.9107458514545099
34547,43547,High,High,0.9176010196958678,0.035296542577861405,0.04710243772627092
9736,18736,Medium,Medium,0.03132035177363326,0.0315443138456992,0.9371353343806675
34960,43960,Medium,Medium,0.03136919084457324,0.03196349343964813,0.9366673157157787
37933,46933,Low,Medium,0.03559845127871518,0.03159029364653676,0.932811255074748
31618,40618,High,High,0.9393436022244397,0.028496538898754004,0.03215985887680627
14908,23908,Medium,Medium,0.03352936449852439,0.03625427356236417,0.9302163619391114
16766,25766,Medium,Medium,0.049703861890334544,0.03676446984571893,0.9135316682639466
12974,21974,Medium,Medium,0.03265469016624883,0.03135533036262223,0.9359899794711289
26665,35665,Low,Low,0.03605870058958807,0.9254306318313473,0.038510667579064635
20462,29462,Low,Low,0.03185299672205797,0.9314489651159841,0.03669803816195796
29040,38040,Medium,Medium,0.036297772722194796,0.03706253435239703,0.926639692925408
28316,37316,High,High,0.8678910196638011,0.04380946302491303,0.08829951731128571
38554,47554,Medium,Medium,0.03361204520479177,0.032185330530054325,0.9342026242651539
13083,22083,High,High,0.9337555733307412,0.032391831782745,0.0338525948865138
20655,29655,Low,Low,0.03844302079702334,0.922565756617797,0.03899122258517964
34299,43299,Medium,Medium,0.0328135142168399,0.03152190553718432,0.9356645802459758
14555,23555,Medium,Medium,0.0323999207511931,0.03190838997367656,0.9356916892751302
15955,24955,Low,Low,0.03783054659663846,0.7412751263379054,0.22089432706545617
19758,28758,High,High,0.9402560694929213,0.028704502892930316,0.031039427614148466
390,9390,Low,Low,0.031374805019367846,0.9311554956162212,0.037469699364410906
3938,12938,Medium,Medium,0.050720133835003726,0.041222269071276955,0.9080575970937194
30918,39918,Low,Low,0.032444434263503776,0.9335957919610257,0.0339597737754706
25965,34965,High,High,0.9360109127688098,0.02974885587270047,0.0342402313584898
22987,31987,Medium,Medium,0.03984340077565654,0.03568508498084114,0.9244715142435024
7691,16691,Medium,Medium,0.03154748257653755,0.0299035847394158,0.9385489326840467
27425,36425,Low,Low,0.032835500469239796,0.9315360721223892,0.0356284274083709
39257,48257,Low,Low,0.0388686436972128,0.9168623354517756,0.044269020851011566
14935,23935,High,High,0.933084662450383,0.033353554816087,0.03356178273353002
31371,40371,Medium,Medium,0.03153643759972425,0.03125159341947253,0.9372119689808033
34359,43359,Medium,Medium,0.03225596355573388,0.03267426741071957,0.9350697690335465
30873,39873,High,High,0.9333550810288916,0.031480896501147625,0.03516402246996081
17454,26454,Medium,Medium,0.030867631821155015,0.03049274377436226,0.9386396244044827
12330,21330,Medium,Medium,0.03317205731763246,0.08698061962674124,0.8798473230556262
37413,46413,High,High,0.9193777917293415,0.03952356291411647,0.041098645356542084
26992,35992,High,High,0.9357805838911072,0.029044163465279455,0.03517525264361343
19983,28983,Medium,Medium,0.03532280566298268,0.03240935648491331,0.932267837852104
35973,44973,Low,Low,0.028878607356281727,0.9285387346128381,0.04258265803088024
13533,22533,Medium,Medium,0.03345204410777379,0.030222929271135984,0.9363250266210902
29936,38936,Medium,Low,0.029812569225447515,0.9254453472335852,0.04474208354096738
22264,31264,Medium,Medium,0.03236513273066663,0.03179034261586564,0.9358445246534677
2944,11944,Low,Medium,0.03161504470569132,0.03144634219872582,0.9369386130955828
66,9066,Medium,Medium,0.02754208365207056,0.04563610793105772,0.9268218084168717
30070,39070,Low,Low,0.029664915568253663,0.9395695194025332,0.03076556502921314
5246,14246,Low,Low,0.03961005470017296,0.9274457400438058,0.032944205256021354
31426,40426,Low,Low,0.029321330132031222,0.9292247132047126,0.04145395666325633
24603,33603,Medium,High,0.9096357299717056,0.039055232294531284,0.05130903773376305
14594,23594,Medium,Medium,0.031121462681706857,0.029594127007960047,0.939284410310333
